x,y
0.3245646002834498,0.7970306836309
0.25968418799732357,0.7646992365387568
0.2469140367137407,0.7404890695121407
0.23401602887984752,0.4401582043485616
0.32388981648050796,0.353121584173701
0.25277522477645215,0.4095149189265426
0.26967384797323407,0.39754924895057686
0.3280621550307644,0.35355667133606694
0.25684399066654584,0.3958666137805811
0.15760580937419671,0.388197483904172
0.22844389755524067,0.3473749915938129
0.26617822707129013,0.3359153671161138
0.3243796232377913,0.43650202648450454
0.3108990131099479,0.39411205252707354
0.27859036106572826,0.37163814843010534
0.17738841776540323,0.3956432657484819
0.22488750251704115,0.29898335701463163
0.23420847039885187,0.30044857075828596
0.2819237211030613,0.3526577313863951
0.2974074012157611,0.33607666754715904
0.30989533583123197,0.4024111587620731
0.2617998577998772,0.4047654824688688
0.28065157331270163,0.35568568746880863
0.28938830917483793,0.370883248685996
0.2338235075295097,0.38818047609676115
0.2077295311940796,0.31726973005893144
0.23588291557511534,0.3548527636378326
0.19686264575730672,0.3351499227793819
0.2384302908588143,0.2756482606583581
0.2952738950753906,0.31440473538349484
0.3241679748802311,0.31505944144427545
0.37459495202024296,0.28620657825213364
0.30334647734658626,0.30649462885719353
0.32861117737302903,0.33873323808880423
0.33580557610985234,0.35251040914307036
0.2996970519809038,0.3837068861390561
0.28022891164557395,0.35477260443475594
0.2897919164985638,0.3791287512253088
0.40267316148160004,0.3847464044118438
0.34298557986534844,0.329047169604364
0.23177673430843382,0.36678108436756474
0.2642327100771161,0.34606611725572917
0.23964790104022857,0.330992131158201
0.21638705786980267,0.31998365042143584
0.23120648216063394,0.2734624125471155
0.23383546065503621,0.22810725196966844
0.3168924460846957,0.27491964967670535
0.2717379224992614,0.26196499862114275
0.29443936041603097,0.1748950699240472
0.29890953018375566,0.294139959458192
0.346983081480259,0.32788864250409994
0.27788059312687985,0.28918666267226506
0.2861159323627868,0.3259153059328743
0.29829281968364224,0.3401093091396706
0.3408722458062796,0.3217439436075365
0.2725779221814308,0.43817104004543406
0.21084335460609785,0.32705804302270514
0.2655628480668256,0.4080740893535737
0.26687960561511737,0.32874778547210276
0.17770442824072885,0.3047429462822034
0.24196536550968928,0.4187133573496652
0.24253651566046472,0.3218568796772665
0.21937930772158354,0.23620938117561419
0.2479387554462445,0.30298205887867147
0.2755583344260513,0.2368941318127636
0.28072767171351515,0.25686958878375715
0.328234776149495,0.27318559214400695
0.2789143874509281,0.32381454541216637
0.26200301641384677,0.31276400164454077
0.36284477040628044,0.3541429646947652
0.26966909046187276,0.3593601482705442
0.2619021870779332,0.36371068710089977
0.20917551323347636,0.34475141762423656
0.19828167817656062,0.3256898409690948
0.24815580887231675,0.2916135445688696
0.2544283265504021,0.3347614501200492
0.28696215636516353,0.2829194303379351
0.29634678317578106,0.29379946271938817
0.3661929906595015,0.3854470083039342
0.33185967313304987,0.28536597008696507
0.3117027441171777,0.3372529618980036
0.1837668474708779,0.2786352733881662
0.3051634098053725,0.3722917326016085
0.23880418417335392,0.3315361203445942
0.27716334822298533,0.3723979170218626
0.34979475271687716,0.2993326504165613
0.33757889258593743,0.4220102012777186
0.308868120155979,0.2512508218458755
0.29945751007930393,0.3841766378550743
0.2908782733197959,0.34158616489132276
0.7494824119973331,0.7395310520926285
0.7734807722651139,0.7232454809575155
0.6775175323121396,0.8069916416552226
0.7438074713156121,0.716827758000953
0.7043328263400396,0.7030751555766227
0.7188009079985266,0.7430295999669505
0.7232120020126436,0.7409959575713356
0.7305783637742667,0.7276412113130306
0.7068146662962453,0.6036564229952136
0.6418587301719503,0.706974755909706
0.7319495434747382,0.6999520821782154
0.7111028385419255,0.7383583956509792
0.7126620369773771,0.6730198516978813
0.748072339094022,0.720051868265664
0.7304535317835253,0.6715584043936513
0.7269097275508369,0.6970772590335088
0.7166048434676153,0.6583774462188806
0.7224977903264431,0.6316933316191901
0.6872012521017677,0.7066568757402241
0.7311315929124611,0.6747041738005446
0.6998352674941892,0.6773314601310664
0.7205768002970462,0.6704311815632272
0.6943549904485684,0.6477729217907156
0.7656437163846714,0.7116931182587457
0.8216766404277573,0.7223952201107451
0.77011726285811,0.7386422725922226
0.6475550594451753,0.6911341864277004
0.7637036134661611,0.6549645829802554
0.7429847365959353,0.7589496105187707
0.7643681266667168,0.699466821320547
0.8057975730666052,0.6576262491289626
0.7679024520561151,0.7281225534122108
0.7908591176226119,0.7558589455783632
0.7737961493412866,0.7993606808104687
0.6942160356601863,0.7024522045152678
0.7710242728876625,0.7608287978115214
0.7686778188707067,0.7148193841693014
0.7374779207188318,0.782772150800157
0.7675741597922584,0.7365959887957748
0.763043465297853,0.8343018725149095
0.7280101444139092,0.7304035728384294
0.6993220167399221,0.718323751659543
0.7060607889791511,0.6659088793506193
0.7736469964247834,0.7938058111929238
0.7104610587066769,0.7222760593389302
0.7435708686612132,0.687448019831894
0.6967272982311628,0.6987065676913147
0.7030491750885148,0.7357656342328717
0.7364760872338777,0.7034544852920142
0.723554580552417,0.709876841235424
0.6859345600241076,0.8106976421583835
0.7451633356524054,0.7453421925320465
0.6653732549042441,0.7093745254858962
0.6620703459718235,0.7525598769871451
0.7133617738335533,0.7391218938407087
0.7605820466696762,0.7022593976647425
0.8140703077512065,0.7518862248895265
0.673160133009948,0.7372519316343443
0.7338244376459856,0.7240124962542116
0.7807858914806347,0.7699107848253869
0.7390661538522386,0.7159133347421736
0.7061747914761279,0.7443158463659268
0.718553749826282,0.7230849665542327
0.7032187171350396,0.7793427410712548
0.7565058337551784,0.7052269313758451
0.7566460336582265,0.7724673886177402
0.6726440306989845,0.8037800702166199
0.7720487776927326,0.7737880658051457
0.6913687306425693,0.6849997917415808
0.7290805662536759,0.6778929052651437
0.7328675695807602,0.6743965268158789
0.6933811688931505,0.6833411146442764
0.7515038170412612,0.715899116581695
0.6652709747119918,0.724420033879322
0.7390203662956326,0.6620274688464828
0.7537185667810227,0.6711733476348735
0.7508970941800371,0.6024927987282361
0.7861954992221597,0.6395864660898166
0.7443093982657794,0.6796449710252623
0.6792976408996041,0.6818976726963092
0.8062434685978753,0.7475158412693805
0.7018388661970693,0.8554502415992988
0.6813125300422813,0.7333796263230292
0.6573543392307798,0.7340922551215654
0.6401664267571755,0.6589521443106416
0.6369053519678899,0.7450017386157095
0.7187226948758254,0.6781135376966201
0.7534546191013027,0.8137190298007436
0.66601377529937,0.6983357781379885
0.6982438563619766,0.6862256965975433
0.7734305678169674,0.7516023597596974
0.6904264036956171,0.7967160441806705
0.6503810250308577,0.6831304723423914
0.7246692133647367,0.7102755932564928
0.44619238144171425,0.47457774600677743
0.5054333277027864,0.58232824800446
0.4520307700207961,0.5615948116396797
0.42723159803339283,0.5880170792850911
0.5248598743035702,0.5111611729838549
0.49387929932986385,0.5453787280391559
0.5095275455002379,0.6137521632704255
0.45897009410048056,0.4826809060296277
0.42838750215201976,0.5370291771191686
0.5210896461160184,0.48243394547813495
0.5249823708301756,0.563935498547374
0.4525228893380496,0.5828397037028218
0.5292413133209285,0.5353791896737189
0.4913410979981509,0.5396199157356972
0.47960576483552364,0.4703266976132306
0.4541724964152692,0.48086618123754177
0.5097010837369603,0.5853749387957481
0.5064108743719735,0.5674278955971327
0.5041568356366979,0.5847204771333909
0.4016927013396445,0.4848745802743301
0.469042006492531,0.4943710188794372
0.4910293484085955,0.5004073336927211
0.4903095947074124,0.5761105234113936
0.42883452644711845,0.5759768424191223
0.5037861213360577,0.5733235163478724
0.5247441194250776,0.5116318678732239
0.4177840997995584,0.5827630649122716
0.4907639916387997,0.5464574099506015
0.44707198699484535,0.5792951650220853
0.4905508708399019,0.6081174502753854
0.44388793420165107,0.5369798236359721
0.486397941748871,0.560753576268975
0.4849343516018814,0.5199625529739638
0.5527338667761377,0.5222704612782109
0.5281343273722323,0.5492217531557654
0.5484172052199728,0.5318590951752552
0.45385587719207454,0.514971163137325
0.4123448495582093,0.5953591340870449
0.43332312454118427,0.5461096961468822
0.44963243774049455,0.5695645903993951
0.4883928711115571,0.5536317692311984
0.5484758017226133,0.5589628552571714
0.4828972110179509,0.5454363252156397
0.5015580683791973,0.5860678922763005
0.518915178095725,0.5415516489229899
0.467329969458614,0.5612885656793934
0.4901810243420777,0.5094215791173977
0.44379058741450067,0.5636874487322996
0.40749036309874864,0.5679751821431124
0.4948037455459059,0.5408827749759878
0.48738694538156263,0.5270317627780746
0.4920482018544551,0.5236018723818228
0.524231257370311,0.5190465136608484
0.5512682823325673,0.8481566720544719
0.4924929772683392,0.8939320319674592
0.4599362930904153,0.8652855523905775
0.46621342374665237,0.8504032238533953
0.4345916241388668,0.9000399261915593
0.5578076237593302,0.8852766353883802
0.4637820298941218,0.9019652596744546
0.5107047627817867,0.9560256222319005
0.4471721167932917,0.9027689021523764
0.5192173594200555,0.9910023081549594
0.5000374631908795,0.8687666874407445
0.4509277877622512,0.9233012905721442
0.4744145165064802,0.9608111447736686
0.477424247099092,0.9488042002751438
0.5240301059962731,0.9522588031106681
0.5367247712079262,0.9260695570020792
0.5227057066537862,0.901248901268718
0.5098397397284778,0.9128164568728704
0.5220706568423795,0.9040531963850995
0.47700508239791783,0.919998884411594
0.5165736130762869,0.9458340913637091
0.5042601941301202,0.8915009903166706
0.502891705162728,0.878021968656289
0.5175548094369169,0.9314999447469295
0.4607745537499588,0.9736329995234364
0.45700566660119124,0.8902638096566519
0.5395231537204223,0.9949010152409133
0.4897013100323547,0.9104071605261678
0.5376787512294237,0.9901638482761733
0.519818297596367,0.863717476679044
0.5305271422472924,0.8687384341308401
0.5915501101377029,0.8684722553166769
0.5547243887214683,0.8384840416674048
0.5330682304017202,0.8818461880328764
0.5373870893074636,0.8928183134902595
0.5892662314857998,0.8454235870444586
0.5274991996699074,0.9339510821187611
0.5574984157399427,0.8975748674090974
0.5486800368084812,0.8294473207509689
0.5808657729229437,0.8677679583581414
0.6052173885740875,0.8257428806145103
0.6038353843151639,0.8805271661826739
0.579069023885703,0.823265850310738
0.631138430910195,0.7262198307056599
0.6432675675411849,0.7970576491515542
0.6387112270075714,0.8373680785539025
0.6884514665848447,0.7570508542670011
0.6655205032978982,0.7881377877270371
0.6335213089734096,0.7798357082586731
0.7660415751422213,0.8268286410719031
0.5961240592757342,0.7888957056773229
0.6125601827037377,0.7337183691479142
0.5766458433489245,0.8384539771563154
0.5955125383049414,0.7853507017597091
0.6912988214663565,0.8067435424713829
0.5827359644912411,0.8801513243688579
0.5902525205298064,0.9029790924921576
0.6077477103872099,0.8413055793997388
0.6029830423343855,0.8231530597597869
0.5404811737405519,0.9228202615926125
0.545126039199844,0.9087643979791081
0.5859974655626907,0.9060619486614376
0.58329400727597,0.9263356292813038
0.6267427424068305,0.8903692958082084
0.5893011901474752,0.8834957915499935
0.5901828765702353,0.921981581278857
0.6186602396743828,0.9124071086354424
0.6301822157692788,0.837193672077538
0.5961350161666995,0.9035178625280976
0.6582093220498708,0.8180998529886369
0.6467163902573904,0.798144541092984
0.6120661256673726,0.7825457104493564
0.6703195708927135,0.756686006375266
0.6278289598051561,0.7595317668453211
0.6876030083323155,0.7608627072479454
0.5988701464737849,0.7057863063087467
0.6386804188031114,0.8139316862016036
0.5549411133325797,0.7830673091004599
0.5913055498326465,0.7593324898356589
0.5752832653867108,0.8878714180935167
0.5061578058388152,0.5481196885512383
0.527637489281245,0.5521603169318289
0.537196612385173,0.5397399131244622
0.5399193699027254,0.5228861344835334
0.4793151081549031,0.45858166857146676
0.5542554204590663,0.4633497028346646
0.5350275224940991,0.5257659714061973
0.5454946601499114,0.49687101155492636
